id,date,price,property_id,type,propertytype,street,streetnumber,suburb,flatnumber,postcode,state,bedrooms,bathrooms,carspaces,latitude,longitude,property_id-2,geom,area,streettype
932198,19-07-2003,243000,4951433,sold,House,BOOYONG,31,ALGESTER,,4115,QLD,3,1,1,-27.60983627,153.0376519,4951433,0101000020E6100000AD6AAC71342163408B90D33A1E9C3BC0,724,ST
932199,16-11-2008,375000,4951434,sold,House,BOOYONG,33,ALGESTER,,4115,QLD,3,1,2,-27.60978808,153.0374393,4951434,0101000020E61000002BA9D1B332216340341755121B9C3BC0,725,ST
932200,30-01-2007,300000,4951434,sold,House,BOOYONG,33,ALGESTER,,4115,QLD,3,1,2,-27.60978808,153.0374393,4951434,0101000020E61000002BA9D1B332216340341755121B9C3BC0,725,ST
932201,15-09-2003,260000,4951434,sold,House,BOOYONG,33,ALGESTER,,4115,QLD,3,1,2,-27.60978808,153.0374393,4951434,0101000020E61000002BA9D1B332216340341755121B9C3BC0,725,ST
932202,27-04-2002,110000,4951434,sold,House,BOOYONG,33,ALGESTER,,4115,QLD,3,1,2,-27.60978808,153.0374393,4951434,0101000020E61000002BA9D1B332216340341755121B9C3BC0,725,ST
932203,19-01-2001,150000,4951434,sold,House,BOOYONG,33,ALGESTER,,4115,QLD,3,1,2,-27.60978808,153.0374393,4951434,0101000020E61000002BA9D1B332216340341755121B9C3BC0,725,ST
932204,24-12-2014,430000,4951436,sold,House,BOOYONG,36,ALGESTER,,4115,QLD,3,1,NULL,-27.61027753,153.0370164,4951436,0101000020E6100000B1CB093D2F2163406BD5F0253B9C3BC0,710,ST
932205,20-12-2008,335000,4951436,sold,House,BOOYONG,36,ALGESTER,,4115,QLD,3,1,NULL,-27.61027753,153.0370164,4951436,0101000020E6100000B1CB093D2F2163406BD5F0253B9C3BC0,710,ST
932206,17-10-2007,347500,4951436,sold,House,BOOYONG,36,ALGESTER,,4115,QLD,3,1,NULL,-27.61027753,153.0370164,4951436,0101000020E6100000B1CB093D2F2163406BD5F0253B9C3BC0,710,ST
932207,08-10-2002,150500,4951436,sold,House,BOOYONG,36,ALGESTER,,4115,QLD,3,1,NULL,-27.61027753,153.0370164,4951436,0101000020E6100000B1CB093D2F2163406BD5F0253B9C3BC0,710,ST
932208,03-10-2022,750000,4951438,sold,House,DALMENY,92,ALGESTER,,4115,QLD,3,2,2,-27.60896336,153.0333177,4951438,0101000020E61000007C5A4DF0102163408BA9D305E59B3BC0,724,ST
932209,14-05-2012,351000,4951438,sold,House,DALMENY,92,ALGESTER,,4115,QLD,3,2,2,-27.60896336,153.0333177,4951438,0101000020E61000007C5A4DF0102163408BA9D305E59B3BC0,724,ST
953425,27-07-2009,650000,4951441,sold,House,PALANA,10,ALEXANDRA HILLS,,4161,QLD,4,3,3,-27.53697226,153.2308409,4951441,0101000020E610000096AA590C63276340288F970377893BC0,1355,DR
953426,23-10-2021,1050000,4951443,sold,House,PALANA,13,ALEXANDRA HILLS,,4161,QLD,5,4,4,-27.53711931,153.2303233,4951443,0101000020E6100000C7990DCF5E2763400680AEA680893BC0,1532,DR
953427,26-07-2001,280000,4951443,sold,House,PALANA,13,ALEXANDRA HILLS,,4161,QLD,5,4,4,-27.53711931,153.2303233,4951443,0101000020E6100000C7990DCF5E2763400680AEA680893BC0,1532,DR
953428,20-11-2000,94500,4951443,sold,House,PALANA,13,ALEXANDRA HILLS,,4161,QLD,5,4,4,-27.53711931,153.2303233,4951443,0101000020E6100000C7990DCF5E2763400680AEA680893BC0,1532,DR
932210,18-12-2021,830000,4951447,sold,House,BURSARIA,22,ALGESTER,,4115,QLD,3,2,2,-27.61867638,153.0277239,4951447,0101000020E61000009B00261DE32063405DE84293619E3BC0,869,ST
932211,06-12-2018,540000,4951447,sold,House,BURSARIA,22,ALGESTER,,4115,QLD,3,2,2,-27.61867638,153.0277239,4951447,0101000020E61000009B00261DE32063405DE84293619E3BC0,869,ST
932212,10-07-2003,246000,4951447,sold,House,BURSARIA,22,ALGESTER,,4115,QLD,3,2,2,-27.61867638,153.0277239,4951447,0101000020E61000009B00261DE32063405DE84293619E3BC0,869,ST
932213,29-09-2014,430000,4951448,sold,House,BURSARIA,24,ALGESTER,,4115,QLD,3,1,2,-27.61885317,153.0276556,4951448,0101000020E61000007916EF8DE22063400A2D4E296D9E3BC0,828,ST
932214,21-11-2007,385000,4951448,sold,House,BURSARIA,24,ALGESTER,,4115,QLD,3,1,2,-27.61885317,153.0276556,4951448,0101000020E61000007916EF8DE22063400A2D4E296D9E3BC0,828,ST
932215,18-02-2005,276000,4951448,sold,House,BURSARIA,24,ALGESTER,,4115,QLD,3,1,2,-27.61885317,153.0276556,4951448,0101000020E61000007916EF8DE22063400A2D4E296D9E3BC0,828,ST
932216,17-12-2016,507500,4951450,sold,House,BUSBY,17,ALGESTER,,4115,QLD,4,2,2,-27.60776996,153.0363205,4951450,0101000020E610000094F59B8929216340F4B0E5CF969B3BC0,576,ST
932217,24-12-2012,405000,4951450,sold,House,BUSBY,17,ALGESTER,,4115,QLD,4,2,2,-27.60776996,153.0363205,4951450,0101000020E610000094F59B8929216340F4B0E5CF969B3BC0,576,ST
932218,20-01-2009,391500,4951450,sold,House,BUSBY,17,ALGESTER,,4115,QLD,4,2,2,-27.60776996,153.0363205,4951450,0101000020E610000094F59B8929216340F4B0E5CF969B3BC0,576,ST
932219,17-05-2005,189500,4951450,sold,House,BUSBY,17,ALGESTER,,4115,QLD,4,2,2,-27.60776996,153.0363205,4951450,0101000020E610000094F59B8929216340F4B0E5CF969B3BC0,576,ST
932220,30-07-2022,835000,4951451,sold,House,BUSBY,3,ALGESTER,,4115,QLD,4,2,3,-27.60864079,153.0361272,4951451,0101000020E6100000515625F427216340C50F00E2CF9B3BC0,895,ST
932221,04-12-2012,485000,4951451,sold,House,BUSBY,3,ALGESTER,,4115,QLD,4,2,3,-27.60864079,153.0361272,4951451,0101000020E6100000515625F427216340C50F00E2CF9B3BC0,895,ST
932222,14-11-2016,465000,4951453,sold,House,CAPPARIS,12,ALGESTER,,4115,QLD,4,2,1,-27.60983154,153.0348738,4951453,0101000020E61000003471A3AF1D2163408B5E78EB1D9C3BC0,707,ST
932223,24-05-2002,185500,4951453,sold,House,CAPPARIS,12,ALGESTER,,4115,QLD,4,2,1,-27.60983154,153.0348738,4951453,0101000020E61000003471A3AF1D2163408B5E78EB1D9C3BC0,707,ST
932224,02-11-1999,159000,4951453,sold,House,CAPPARIS,12,ALGESTER,,4115,QLD,4,2,1,-27.60983154,153.0348738,4951453,0101000020E61000003471A3AF1D2163408B5E78EB1D9C3BC0,707,ST
953429,29-06-1988,61708,4951455,sold,House,THIRLEMERE,21,ALEXANDRA HILLS,,4161,QLD,3,1,1,-27.52879199,153.2167558,4951455,0101000020E61000006065E1A9EF266340CF6F6FE95E873BC0,875,RD
932225,26-05-2004,195000,4951458,sold,House,DALMENY,55,ALGESTER,,4115,QLD,4,2,2,-27.60903199,153.0369395,4951458,0101000020E61000003994A99B2E2163408E443F85E99B3BC0,746,ST
932226,18-07-2003,155000,4951458,sold,House,DALMENY,55,ALGESTER,,4115,QLD,4,2,2,-27.60903199,153.0369395,4951458,0101000020E61000003994A99B2E2163408E443F85E99B3BC0,746,ST
932227,29-11-2020,700000,4951460,sold,House,DALMENY,58,ALGESTER,,4115,QLD,2,2,2,-27.60952235,153.0369235,4951460,0101000020E61000001598467A2E2163405A6E1FA8099C3BC0,705,ST
932228,14-03-1972,NULL,4951460,sold,House,DALMENY,58,ALGESTER,,4115,QLD,2,2,2,-27.60952235,153.0369235,4951460,0101000020E61000001598467A2E2163405A6E1FA8099C3BC0,705,ST
932229,28-05-2022,860000,4951463,sold,House,DALMENY,61,ALGESTER,,4115,QLD,4,4,2,-27.60899871,153.0367087,4951463,0101000020E610000019FCC3B72C21634096C1E656E79B3BC0,746,ST
932230,13-05-2005,392500,4951463,sold,House,DALMENY,61,ALGESTER,,4115,QLD,4,4,2,-27.60899871,153.0367087,4951463,0101000020E610000019FCC3B72C21634096C1E656E79B3BC0,746,ST
932231,09-09-2022,581000,4951464,sold,House,DALMENY,62,ALGESTER,,4115,QLD,3,1,1,-27.60939223,153.0365379,4951464,0101000020E6100000823872512B21634059491221019C3BC0,849,ST
932232,11-01-2018,770000,4951465,sold,House,DALMENY,65,ALGESTER,,4115,QLD,4,2,3,-27.60883711,153.0365277,4951465,0101000020E610000021FB283C2B216340890AB4BFDC9B3BC0,1634,ST
932233,20-11-2006,300000,4951466,sold,House,DALMENY,66,ALGESTER,,4115,QLD,4,2,2,-27.60931338,153.0360291,4951466,0101000020E610000026687A26272163407F1D30F6FB9B3BC0,693,ST
932234,22-04-2013,420000,4951468,sold,House,ALGESTER,225,ALGESTER,,4115,QLD,3,1,2,-27.61618634,153.0352274,4951468,0101000020E61000008A5D369520216340BC8A5263BE9D3BC0,740,RD
932235,26-09-2010,375000,4951468,sold,House,ALGESTER,225,ALGESTER,,4115,QLD,3,1,2,-27.61618634,153.0352274,4951468,0101000020E61000008A5D369520216340BC8A5263BE9D3BC0,740,RD
932236,15-03-2006,285000,4951468,sold,House,ALGESTER,225,ALGESTER,,4115,QLD,3,1,2,-27.61618634,153.0352274,4951468,0101000020E61000008A5D369520216340BC8A5263BE9D3BC0,740,RD
932237,29-10-2021,661000,4951469,sold,House,CAPPARIS,17,ALGESTER,,4115,QLD,3,1,2,-27.60937897,153.0345387,4951469,0101000020E61000005686CCF01A2163402A059B42009C3BC0,704,ST
932238,30-10-2009,396500,4951469,sold,House,CAPPARIS,17,ALGESTER,,4115,QLD,3,1,2,-27.60937897,153.0345387,4951469,0101000020E61000005686CCF01A2163402A059B42009C3BC0,704,ST
932239,21-08-2006,295000,4951469,sold,House,CAPPARIS,17,ALGESTER,,4115,QLD,3,1,2,-27.60937897,153.0345387,4951469,0101000020E61000005686CCF01A2163402A059B42009C3BC0,704,ST
932240,14-09-2002,163000,4951469,sold,House,CAPPARIS,17,ALGESTER,,4115,QLD,3,1,2,-27.60937897,153.0345387,4951469,0101000020E61000005686CCF01A2163402A059B42009C3BC0,704,ST
932241,29-04-2015,770000,4951471,sold,House,CAPPARIS,22,ALGESTER,,4115,QLD,6,3,3,-27.60993388,153.0340586,4951471,0101000020E61000002A2BFA0117216340885273A0249C3BC0,1063,ST
932242,07-11-2022,875000,4951474,sold,House,ALGESTER,249,ALGESTER,,4115,QLD,4,2,2,-27.6183034,153.0343708,4951474,0101000020E6100000D4A2BA90192163406F01B221499E3BC0,1024,RD
932243,30-10-2009,230000,4951474,sold,House,ALGESTER,249,ALGESTER,,4115,QLD,4,2,2,-27.6183034,153.0343708,4951474,0101000020E6100000D4A2BA90192163406F01B221499E3BC0,1024,RD
932244,09-07-2008,190000,4951474,sold,House,ALGESTER,249,ALGESTER,,4115,QLD,4,2,2,-27.6183034,153.0343708,4951474,0101000020E6100000D4A2BA90192163406F01B221499E3BC0,1024,RD
932245,12-02-2015,486000,4951475,sold,House,ALGESTER,251,ALGESTER,,4115,QLD,4,2,2,-27.61849623,153.0342987,4951475,0101000020E6100000E4DF80F9182163409F8CD8C4559E3BC0,1025,RD
932246,24-10-2014,505000,4951477,sold,House,ALGESTER,265,ALGESTER,,4115,QLD,3,2,4,-27.61905866,153.0341184,4951477,0101000020E6100000B2FF8D7F172163406E01DBA07A9E3BC0,1042,RD
932247,08-01-2019,520000,4951478,sold,House,CARDWELLIA,12,ALGESTER,,4115,QLD,4,1,2,-27.62142166,153.0297216,4951478,0101000020E6100000837FB67AF3206340DDB96A7D159F3BC0,1008,ST
932248,03-01-2008,375000,4951478,sold,House,CARDWELLIA,12,ALGESTER,,4115,QLD,4,1,2,-27.62142166,153.0297216,4951478,0101000020E6100000837FB67AF3206340DDB96A7D159F3BC0,1008,ST
932249,09-11-2000,133800,4951478,sold,House,CARDWELLIA,12,ALGESTER,,4115,QLD,4,1,2,-27.62142166,153.0297216,4951478,0101000020E6100000837FB67AF3206340DDB96A7D159F3BC0,1008,ST
932250,07-03-2016,520000,4951479,sold,House,CARDWELLIA,14,ALGESTER,,4115,QLD,3,2,2,-27.62151127,153.0300083,4951479,0101000020E61000001605F2D3F5206340D4BED25C1B9F3BC0,1078,ST
932251,10-11-2009,430000,4951479,sold,House,CARDWELLIA,14,ALGESTER,,4115,QLD,3,2,2,-27.62151127,153.0300083,4951479,0101000020E61000001605F2D3F5206340D4BED25C1B9F3BC0,1078,ST
932252,22-08-2017,579000,4951481,sold,House,CARDWELLIA,16,ALGESTER,,4115,QLD,4,2,2,-27.62159017,153.0302613,4951481,0101000020E6100000ECFD80E6F720634043AA8B88209F3BC0,1003,ST
932253,16-05-2013,424000,4951481,sold,House,CARDWELLIA,16,ALGESTER,,4115,QLD,4,2,2,-27.62159017,153.0302613,4951481,0101000020E6100000ECFD80E6F720634043AA8B88209F3BC0,1003,ST
953430,17-12-2018,520000,4951484,sold,House,LEEDS,2,ALEXANDRA HILLS,,4161,QLD,4,2,1,-27.52789755,153.2165372,4951484,0101000020E61000005EAD66DFED26634076E3384B24873BC0,1053,CT
953431,10-03-2015,459750,4951484,sold,House,LEEDS,2,ALEXANDRA HILLS,,4161,QLD,4,2,1,-27.52789755,153.2165372,4951484,0101000020E61000005EAD66DFED26634076E3384B24873BC0,1053,CT
953432,28-01-2014,467000,4951485,sold,House,KINDRED,21,ALEXANDRA HILLS,,4161,QLD,4,2,4,-27.53571669,153.213655,4951485,0101000020E610000073120843D6266340AC789FBA24893BC0,1009,ST
953433,22-04-2002,235000,4951485,sold,House,KINDRED,21,ALEXANDRA HILLS,,4161,QLD,4,2,4,-27.53571669,153.213655,4951485,0101000020E610000073120843D6266340AC789FBA24893BC0,1009,ST
953434,28-05-2021,590000,4951486,sold,House,NANDINA,3,ALEXANDRA HILLS,,4161,QLD,3,1,2,-27.51534645,153.2131039,4951486,0101000020E610000006683ABFD126634015DCB4BEED833BC0,942,ST
953705,26-11-1999,110000,4951486,sold,House,NANDINA,3,ALEXANDRA HILLS,,4161,QLD,3,1,2,-27.51534645,153.2131039,4951486,0101000020E610000006683ABFD126634015DCB4BEED833BC0,942,ST
953706,09-07-2019,499000,4951487,sold,House,NANDINA,4,ALEXANDRA HILLS,,4161,QLD,4,2,3,-27.51538189,153.2133097,4951487,0101000020E61000004212CD6ED32663402C804A11F0833BC0,915,ST
953707,21-02-2014,432500,4951487,sold,House,NANDINA,4,ALEXANDRA HILLS,,4161,QLD,4,2,3,-27.51538189,153.2133097,4951487,0101000020E61000004212CD6ED32663402C804A11F0833BC0,915,ST
953708,22-11-2007,425000,4951487,sold,House,NANDINA,4,ALEXANDRA HILLS,,4161,QLD,4,2,3,-27.51538189,153.2133097,4951487,0101000020E61000004212CD6ED32663402C804A11F0833BC0,915,ST
953709,25-09-2004,305000,4951487,sold,House,NANDINA,4,ALEXANDRA HILLS,,4161,QLD,4,2,3,-27.51538189,153.2133097,4951487,0101000020E61000004212CD6ED32663402C804A11F0833BC0,915,ST
953710,15-07-2003,267000,4951487,sold,House,NANDINA,4,ALEXANDRA HILLS,,4161,QLD,4,2,3,-27.51538189,153.2133097,4951487,0101000020E61000004212CD6ED32663402C804A11F0833BC0,915,ST
953711,10-03-2017,290000,4951488,sold,House,THIRLEMERE,23,ALEXANDRA HILLS,,4161,QLD,4,2,3,-27.52898542,153.2166383,4951488,0101000020E610000001DA56B3EE266340F9F5A6966B873BC0,512,RD
953712,25-09-2007,357000,4951490,sold,House,THIRLEMERE,26,ALEXANDRA HILLS,,4161,QLD,3,1,2,-27.52861724,153.2180369,4951490,0101000020E61000001C3F7528FA266340DBE69D7553873BC0,858,RD
953713,07-04-2000,93000,4951490,sold,House,THIRLEMERE,26,ALEXANDRA HILLS,,4161,QLD,3,1,2,-27.52861724,153.2180369,4951490,0101000020E61000001C3F7528FA266340DBE69D7553873BC0,858,RD
953714,22-04-2020,600000,4951491,sold,House,WINCHESTER,41,ALEXANDRA HILLS,,4161,QLD,4,2,4,-27.53222469,153.2320019,4951491,0101000020E610000020453A8F6C2763407AAC95E03F883BC0,894,RD
953715,22-08-2002,248000,4951491,sold,House,WINCHESTER,41,ALEXANDRA HILLS,,4161,QLD,4,2,4,-27.53222469,153.2320019,4951491,0101000020E610000020453A8F6C2763407AAC95E03F883BC0,894,RD
953716,11-02-2012,435000,4951492,sold,House,WINCHESTER,42,ALEXANDRA HILLS,,4161,QLD,4,2,2,-27.53167889,153.2315285,4951492,0101000020E6100000FF1A5AAE682763400986941B1C883BC0,894,RD
953717,07-09-2007,407557,4951492,sold,House,WINCHESTER,42,ALEXANDRA HILLS,,4161,QLD,4,2,2,-27.53167889,153.2315285,4951492,0101000020E6100000FF1A5AAE682763400986941B1C883BC0,894,RD
953718,09-03-2022,742000,4951493,sold,House,WINCHESTER,43,ALEXANDRA HILLS,,4161,QLD,4,2,2,-27.53225107,153.2322022,4951493,0101000020E61000001E2544336E27634038E92A9B41883BC0,894,RD
953719,14-02-2005,350000,4951493,sold,House,WINCHESTER,43,ALEXANDRA HILLS,,4161,QLD,4,2,2,-27.53225107,153.2322022,4951493,0101000020E61000001E2544336E27634038E92A9B41883BC0,894,RD
953720,07-11-2017,500150,4951496,sold,House,WINCHESTER,46,ALEXANDRA HILLS,,4161,QLD,4,2,2,-27.53173164,153.231929,4951496,0101000020E6100000FADA6DF66B276340670C94901F883BC0,894,RD
953721,12-02-2012,450000,4951496,sold,House,WINCHESTER,46,ALEXANDRA HILLS,,4161,QLD,4,2,2,-27.53173164,153.231929,4951496,0101000020E6100000FADA6DF66B276340670C94901F883BC0,894,RD
953722,15-03-2013,390000,4951499,sold,House,SANDRINGHAM,10,ALEXANDRA HILLS,,4161,QLD,3,2,2,-27.5221637,153.2286827,4951499,0101000020E610000052D0715E512763408AA82E85AC853BC0,906,ST
953723,08-11-2016,468000,4951504,sold,House,PROCLAMATION,13,ALEXANDRA HILLS,,4161,QLD,4,2,1,-27.52070531,153.220237,4951504,0101000020E610000098C8812E0C276340B54D75F14C853BC0,786,ST
953724,25-05-2010,343000,4951505,sold,House,PROCLAMATION,14,ALEXANDRA HILLS,,4161,QLD,3,1,1,-27.52063165,153.219735,4951505,0101000020E61000002BD9B111082763403403A61D48853BC0,786,ST
953725,05-12-2021,651000,4951506,sold,House,PROCLAMATION,15,ALEXANDRA HILLS,,4161,QLD,3,2,2,-27.5205495,153.2202661,4951506,0101000020E6100000CD83686B0C276340FC7266BB42853BC0,786,ST
953726,26-04-2014,355000,4951506,sold,House,PROCLAMATION,15,ALEXANDRA HILLS,,4161,QLD,3,2,2,-27.5205495,153.2202661,4951506,0101000020E6100000CD83686B0C276340FC7266BB42853BC0,786,ST
953727,06-10-2010,340000,4951506,sold,House,PROCLAMATION,15,ALEXANDRA HILLS,,4161,QLD,3,2,2,-27.5205495,153.2202661,4951506,0101000020E6100000CD83686B0C276340FC7266BB42853BC0,786,ST
953728,29-09-2001,135000,4951506,sold,House,PROCLAMATION,15,ALEXANDRA HILLS,,4161,QLD,3,2,2,-27.5205495,153.2202661,4951506,0101000020E6100000CD83686B0C276340FC7266BB42853BC0,786,ST
953729,14-06-2022,960000,4951507,sold,House,PROCLAMATION,16,ALEXANDRA HILLS,,4161,QLD,4,2,4,-27.52047586,153.2197641,4951507,0101000020E61000002851A34E08276340B70EEDE73D853BC0,786,ST
953730,06-10-2008,400000,4951507,sold,House,PROCLAMATION,16,ALEXANDRA HILLS,,4161,QLD,4,2,4,-27.52047586,153.2197641,4951507,0101000020E61000002851A34E08276340B70EEDE73D853BC0,786,ST
953731,01-05-2020,400000,4951509,sold,House,DYER,13,ALEXANDRA HILLS,,4161,QLD,3,1,1,-27.51920143,153.2132678,4951509,0101000020E6100000D5C21317D3266340EDE28962EA843BC0,873,ST
953732,28-09-2021,550000,4951510,sold,House,DYER,14,ALEXANDRA HILLS,,4161,QLD,3,1,1,-27.51876509,153.2133494,4951510,0101000020E6100000A8B029C2D326634043DBF7C9CD843BC0,873,ST
953733,24-11-2005,264000,4951510,sold,House,DYER,14,ALEXANDRA HILLS,,4161,QLD,3,1,1,-27.51876509,153.2133494,4951510,0101000020E6100000A8B029C2D326634043DBF7C9CD843BC0,873,ST
953734,20-04-2017,439000,4951512,sold,House,DYER,16,ALEXANDRA HILLS,,4161,QLD,3,1,1,-27.51879552,153.2135501,4951512,0101000020E61000001035FA66D526634019B67FC8CF843BC0,873,ST
953735,03-05-2007,336000,4951512,sold,House,DYER,16,ALEXANDRA HILLS,,4161,QLD,3,1,1,-27.51879552,153.2135501,4951512,0101000020E61000001035FA66D526634019B67FC8CF843BC0,873,ST
953736,13-04-2015,455000,4951513,sold,House,DYER,17,ALEXANDRA HILLS,,4161,QLD,3,2,4,-27.51926229,153.2136692,4951513,0101000020E61000006C88BF60D62663409898995FEE843BC0,873,ST
953737,08-07-2010,455000,4951513,sold,House,DYER,17,ALEXANDRA HILLS,,4161,QLD,3,2,4,-27.51926229,153.2136692,4951513,0101000020E61000006C88BF60D62663409898995FEE843BC0,873,ST
953738,13-12-2016,435000,4951514,sold,House,DYER,18,ALEXANDRA HILLS,,4161,QLD,4,2,1,-27.51882596,153.2137508,4951514,0101000020E61000003F76D50BD72663400C8432C7D1843BC0,873,ST
953739,03-10-2008,350000,4951514,sold,House,DYER,18,ALEXANDRA HILLS,,4161,QLD,4,2,1,-27.51882596,153.2137508,4951514,0101000020E61000003F76D50BD72663400C8432C7D1843BC0,873,ST
953740,02-09-2013,402000,4951515,sold,House,DYER,19,ALEXANDRA HILLS,,4161,QLD,3,2,1,-27.51929839,153.2139044,4951515,0101000020E61000004792FF4DD82663405BEA41BDF0843BC0,861,ST
953741,26-04-2007,345000,4951515,sold,House,DYER,19,ALEXANDRA HILLS,,4161,QLD,3,2,1,-27.51929839,153.2139044,4951515,0101000020E61000004792FF4DD82663405BEA41BDF0843BC0,861,ST
953742,21-12-2019,610000,4951521,sold,House,DYER,25,ALEXANDRA HILLS,,4161,QLD,4,3,5,-27.51916497,153.2144679,4951521,0101000020E6100000BA6FCEEBDC266340FA60D7FEE7843BC0,930,ST
953743,18-02-2010,460000,4951521,sold,House,DYER,25,ALEXANDRA HILLS,,4161,QLD,4,3,5,-27.51916497,153.2144679,4951521,0101000020E6100000BA6FCEEBDC266340FA60D7FEE7843BC0,930,ST
953744,25-10-2015,455000,4951524,sold,House,HUNTER,16,ALEXANDRA HILLS,,4161,QLD,4,2,2,-27.52737453,153.233087,4951524,0101000020E6100000B500E97275276340E717670402873BC0,874,ST
953745,01-06-2009,390000,4951524,sold,House,HUNTER,16,ALEXANDRA HILLS,,4161,QLD,4,2,2,-27.52737453,153.233087,4951524,0101000020E6100000B500E97275276340E717670402873BC0,874,ST
953746,08-06-2003,244000,4951524,sold,House,HUNTER,16,ALEXANDRA HILLS,,4161,QLD,4,2,2,-27.52737453,153.233087,4951524,0101000020E6100000B500E97275276340E717670402873BC0,874,ST
953747,03-05-2014,372000,4951525,sold,House,HUNTER,17,ALEXANDRA HILLS,,4161,QLD,3,1,2,-27.52745949,153.2324002,4951525,0101000020E610000020D975D26F276340CC83CB9507873BC0,937,ST
953748,02-07-2004,240000,4951525,sold,House,HUNTER,17,ALEXANDRA HILLS,,4161,QLD,3,1,2,-27.52745949,153.2324002,4951525,0101000020E610000020D975D26F276340CC83CB9507873BC0,937,ST
953749,27-08-2001,108000,4951525,sold,House,HUNTER,17,ALEXANDRA HILLS,,4161,QLD,3,1,2,-27.52745949,153.2324002,4951525,0101000020E610000020D975D26F276340CC83CB9507873BC0,937,ST
953750,15-12-2017,425000,4951527,sold,House,HUNTER,19,ALEXANDRA HILLS,,4161,QLD,4,1,1,-27.52762713,153.2322572,4951527,0101000020E610000056C8A6A66E27634014D5539212873BC0,937,ST
953751,19-09-2007,414000,4951527,sold,House,HUNTER,19,ALEXANDRA HILLS,,4161,QLD,4,1,1,-27.52762713,153.2322572,4951527,0101000020E610000056C8A6A66E27634014D5539212873BC0,937,ST
953752,08-07-2003,181000,4951527,sold,House,HUNTER,19,ALEXANDRA HILLS,,4161,QLD,4,1,1,-27.52762713,153.2322572,4951527,0101000020E610000056C8A6A66E27634014D5539212873BC0,937,ST
953753,04-08-2014,415000,4951528,sold,House,HUNTER,2,ALEXANDRA HILLS,,4161,QLD,3,1,3,-27.52622545,153.2339028,4951528,0101000020E61000002C8EB9217C276340A8120AB6B6863BC0,1059,ST
953754,06-04-2011,372000,4951529,sold,House,HUNTER,20,ALEXANDRA HILLS,,4161,QLD,3,1,2,-27.52767919,153.232826,4951529,0101000020E6100000847B6D4F732763406CD4BFFB15873BC0,861,ST
953755,30-03-2007,320000,4951529,sold,House,HUNTER,20,ALEXANDRA HILLS,,4161,QLD,3,1,2,-27.52767919,153.232826,4951529,0101000020E6100000847B6D4F732763406CD4BFFB15873BC0,861,ST
953756,12-03-2006,260000,4951529,sold,House,HUNTER,20,ALEXANDRA HILLS,,4161,QLD,3,1,2,-27.52767919,153.232826,4951529,0101000020E6100000847B6D4F732763406CD4BFFB15873BC0,861,ST
953757,18-02-2016,436000,4951530,sold,House,HUNTER,21,ALEXANDRA HILLS,,4161,QLD,4,2,2,-27.52786056,153.2321169,4951530,0101000020E6100000C66C66806D2763405A0CA2DE21873BC0,971,ST
953758,20-07-2003,260000,4951530,sold,House,HUNTER,21,ALEXANDRA HILLS,,4161,QLD,4,2,2,-27.52786056,153.2321169,4951530,0101000020E6100000C66C66806D2763405A0CA2DE21873BC0,971,ST
953759,24-05-2020,410000,4951534,sold,House,HUNTER,28,ALEXANDRA HILLS,,4161,QLD,4,1,1,-27.52823324,153.2323541,4951534,0101000020E610000019AEED716F276340CA752A4B3A873BC0,861,ST
953760,30-11-2001,134000,4951534,sold,House,HUNTER,28,ALEXANDRA HILLS,,4161,QLD,4,1,1,-27.52823324,153.2323541,4951534,0101000020E610000019AEED716F276340CA752A4B3A873BC0,861,ST
953761,01-05-2018,524000,4951537,sold,House,HUNTER,31,ALEXANDRA HILLS,,4161,QLD,4,2,2,-27.52837043,153.2316133,4951537,0101000020E610000040C23060692763400106D54843873BC0,830,ST
953762,07-01-2014,415000,4951537,sold,House,HUNTER,31,ALEXANDRA HILLS,,4161,QLD,4,2,2,-27.52837043,153.2316133,4951537,0101000020E610000040C23060692763400106D54843873BC0,830,ST
953763,16-06-2011,390000,4951537,sold,House,HUNTER,31,ALEXANDRA HILLS,,4161,QLD,4,2,2,-27.52837043,153.2316133,4951537,0101000020E610000040C23060692763400106D54843873BC0,830,ST
953764,28-03-2008,350000,4951537,sold,House,HUNTER,31,ALEXANDRA HILLS,,4161,QLD,4,2,2,-27.52837043,153.2316133,4951537,0101000020E610000040C23060692763400106D54843873BC0,830,ST
953765,26-06-2003,224500,4951537,sold,House,HUNTER,31,ALEXANDRA HILLS,,4161,QLD,4,2,2,-27.52837043,153.2316133,4951537,0101000020E610000040C23060692763400106D54843873BC0,830,ST
953766,10-09-2011,350000,4951538,sold,House,HUNTER,37,ALEXANDRA HILLS,,4161,QLD,3,1,1,-27.52857131,153.2313426,4951538,0101000020E61000004562A32867276340CB0D0A7350873BC0,806,ST
953767,12-01-2008,372000,4951538,sold,House,HUNTER,37,ALEXANDRA HILLS,,4161,QLD,3,1,1,-27.52857131,153.2313426,4951538,0101000020E61000004562A32867276340CB0D0A7350873BC0,806,ST
953768,05-10-2006,275000,4951538,sold,House,HUNTER,37,ALEXANDRA HILLS,,4161,QLD,3,1,1,-27.52857131,153.2313426,4951538,0101000020E61000004562A32867276340CB0D0A7350873BC0,806,ST
953769,05-02-2003,160000,4951538,sold,House,HUNTER,37,ALEXANDRA HILLS,,4161,QLD,3,1,1,-27.52857131,153.2313426,4951538,0101000020E61000004562A32867276340CB0D0A7350873BC0,806,ST
